phone_normalized,wdc_subject_count,sample_values,sample_subjects
0772288000,4,0772 28 80 00,_:node1ifdc1bopx9172930 | _:node1ifdhe8d8x8531504 | _:node1ifd8t9i4x18959824 | _:node1ifdgba5cx1164978
07923952052,4,07923952052,_:n115a532ce8a149faa8b4c8ce53568ee2xb0 | _:nb16462eed5744dbd828bb7b5a98d4802xb0 | _:nc90a3e9b2c5f42559d388ef875b1635cxb0 | _:n0420b0dd2a4546ccb3f1b2d5bc9b75d9xb0
0969940412202472251712251011,4,"09699404122, 02472-251712, 251011",_:nf321f2356d0e4984bc00d67f3e759d05xb0 | _:n88c3bd7a85574c38865b6ec08c7e62e7xb0 | _:n923ba59cc6b84d249bb93adf71e0ad49xb0 | _:nae1dca48673347028354991685e6785dxb0
14158647326,4,1-415-864-7326,<http://www.cardiogrm.com/> | <http://www.edminfozone.com/> | <https://sfcm.edu/> | <https://www.sfcm.edu/>
14166755067,4,1-416-675-5067,_:n815a5f312132486bb8c6e2e736d8a296xb0 | _:n56c85415d8df4a7fa4264fdffdff54bcxb0 | _:n4cdb65be9df14834b9c74d275944964exb0 | _:nff63a15f24674b7aa7cbf6473a9cb394xb3
18001025138,4,1800-1025-138,_:n7d858fddac04493497668743b09fc907xb0 | _:n509207a1bc8449ae8a57e7274b46bfcexb0 | _:n26052538422842d9ba62eab8f5836d29xb0 | _:nc8a5225805044c4290b1104a0746f37dxb0
18002094567,4,18002094567,_:ne2e83be7295e486da71fbfbc3ed24f7dxb0 | _:nb17b0a22d2ff46b9aa46f248ee4e8accxb0 | _:nc39f95bd705447fd987d15e49ac46bf5xb0 | _:n7ca3a36ab6304afab76a1fb56bff3e85xb0
2024440796,4,Phone: 202-444-0796,_:node1ifg2hjjgx17416224 | _:node1ifg9d9c3x7680190 | _:node1ifg4t4l4x15100343 | _:node1ifg5tdqfx5373358
2024448640,4,Phone: 202-444-8640,_:node1ifeeatusx35086515 | _:node1ife5bqlcx62409695 | _:node1ife8pp21x52639220 | _:node1ife3r7avx55460258
2025507000,4,2025507000,_:n39ab0872df5540b28de3a1cbf258ce2bxb0 | _:nce00367a0db74ea5825869d563c6c811xb0 | _:n8aee66d8b3a34dedb52c538cad87636cxb0 | _:nfb37d4c45e434160a452b6fa1e237593xb0
2026870321,4,Phone: 202-687-0321,_:node1ifd6t5utx465246 | _:node1ifd0kemsx18102508 | _:node1ifd4q14px5601189 | _:node1ifd6t6cix390093
2026871061,4,Phone: 202-687-1061,_:node1ife4ftajx12937750 | _:node1ife6ul2ox5609482 | _:node1ife3r73ex15394530 | _:node1ife77gffx3178725
2026871938,4,Phone: 202-687-1938,_:node1iff48efex3926726 | _:node1iff6qdnix4082809 | _:node1iff53tglx8907449 | _:node1ifencfsix50999707
2029946040,4,(202) 994-6040 | 202-994-6040,_:n3a222391949145d2834292579167b24bxb0 | _:n0e802296a61e4524984592080947128dxb0 | _:n4020e52358a14b8988505b23a146af3fxb0 | _:n8796ca8335bd448db95b9cb238b5aa34xb0
2147687587,4,214-768-7587,_:n4370a2d6858e43aeba42ba6f58331f69xb3 | _:n737e95830d8a4b64a49fc2fd4f9850fexb3 | _:nb34abd13cf9b404182e80b6e5c72c2e3xb3 | _:n1b3535cd2385407482bc685adb09a1afxb3
3014055803,4,301-405-5803,<https://umd.edu#creator> | <https://umd.edu#identity> | <https://president.umd.edu#creator> | <https://president.umd.edu#identity>
3169783456,4,3169783456,_:n3615acc03ceb4fa8bcc5a9cc5bbda675xb0 | _:n77e66232be0749fe86ac12d71b1e8cb5xb0 | _:n7912bdd4e6b441c481baad845ebcf6f3xb0 | _:nacc50b53420f4bf38c2adbc0c7d4d2f3xb0
33358660001521,4,33 3586 6000 ext.1521 | 333 586 60 00 ext. 1521 | (33) 3586 6000 ext. 1521,<https://sic.gob.mx/ficha.php?table=centro_educacion&table_id=930> | <https://sic.gob.mx/ficha.php?table=centro_educacion&table_id=995> | <https://sic.gob.mx/ficha.php?table=centro_educacion&table_id=996> | <https://sic.gob.mx/ficha.php?table=centro_educacion&table_id=998>
3865064405,4, (386) 506-4405,_:node1iffuklkox26385522 | _:node1iffuklkox26385524 | _:node1ifdbjul8x37797999 | _:node1ifdbjul8x37798003
4033292053,4,403-329-2053,_:n564a541f95c14c908f31c01fd6c26b06xb0 | _:ne5451803b4a94f7e875b7050aeef5e52xb0 | _:ncc507379873745649593b50cec8e96bcxb0 | _:n4b99ea87586b49f0bb7bc8fdad23d1dcxb0
4048947475,4,(404)894-7475 | (404) 894-7475,_:ndf0b415c1041401abefbbcc164f991c1xb0 | _:nf7a828a6eaf943c5a3ce34c45f5f6572xb0 | _:nc3423fafc0044f0997ecf7a988a4b855xb3 | _:n878fb227d7e84eb2b1a89bee8dce931dxb0
441473338000,4,441473338000 | 44 1473 338000,_:n20ed380d0d2b44b9b06282d9fb1e8067xb0 | _:node1iff0qsl2x22110699 | _:node1ifd21k96x17913215 | _:node1ifernl2hx49418944
5183886000,4,518-388-6000 | (518) 388-6000,<http://www.dlshihua.net/> | _:node1ifg57rg9x6737579 | <http://10dw.bjzgzc.com/> | <https://www.union.edu/>
5596887543,4, (559) 688-7543,_:node1ifduaagmx735580 | _:node1ifduaagmx735582 | _:node1iffsd6tjx769726 | _:node1iffsd6tjx769756
5746317505,4,(574) 631-7505,_:n16e67abe5fc94dd296f887431b3583abxb0 | _:nf67d26c2e5904674b5aa11598082e6a8xb0 | _:n107978a8658141f58c591edde1dcda5axb3 | _:nc2157d1af3844ce189139984ed278af5xb0
656790580607,4,(65) 67905806 / 07,_:nc277bad48fc848da98cf14e36fcd7992xb0 | _:ne08c784dfa9e4f188bd50dd952025a5exb0 | _:n2e809e29bcc649bc9b2f95b70b4bc722xb0 | _:neb31035b0cfa480a940d946f1a4f3c08xb0
7012442990,4,7012442990,_:ne7b092cdf2504b6bb7f2e6444eb51dfaxb0 | _:nf1a950b85ff74f46bd03dcbb7d1cbdd8xb0 | _:n29307428ae90465aa6ec55893439c9bexb0 | _:n790b4fe9a6344c0aa4d595944a00d759xb0
7178467788,4,(717) 846-7788,_:node1iffv152lx1931792 | _:n7da410b1c53443d6b79cdb52ce34927cxb0 | _:n95e76b3181d34746a473e27b0a5ed896xb0 | _:nbe9e4ce3097c4488a8955fea852b9c11xb0
7654940380,4,765-494-0380,_:n89b03525e0e34edf8fb09f545c1e9bd0xb0 | _:n9f0e25a1c536406c8502942c3504029dxb0 | _:nb16daa795c074d0f94f2198c76d7e9e2xb3 | _:na0ada9d6c1fa47449a7ef9cd6302a60cxb0
7857845225,4,785-784-5225,_:nd55849e3ca2a48e0ba8cb8bb4af76400xb0 | _:n8c997af635f149a0b63ad3ee6b2ae0a0xb0 | _:ne062347efcc24680a0203529972d62fdxb0 | _:ne61c31fddf1a4d228aab961be1057c9exb0
8444267322,4,(844) 426-7322,_:n506f560efe5d4b7fbf60ed02c320a9b9xb0 | _:node1ifg58ccvx112752 | _:n83fdc97d0a9c498d820bb68a8cf6e7fbxb0 | _:node1ifg584o3x9604963
8632344777,4,8632344777,_:n14dec9cfba804972abeb78ec0cfc2fe5xb0 | _:n8c0ca80aae6b40d99277624f5f0bc614xb0 | _:nf880a80fdc394570a68dbb3f6f69d16cxb0 | _:n269d6138d10141ba8e94301a2cbb74ddxb0
8800442358,4,8800442358,<https://institute.careerguide.com/study-in-india/aims-school-of-business/> | <https://institute.careerguide.com/study-in-india/iit-delhi-indian-institute-of-technology-iitd-new-delhi/> | <https://institute.careerguide.com/study-in-india/jk-business-school/> | <https://institute.careerguide.com/study-in-india/school-of-planning-and-architecture-new-delhi/>
910332668456163,4,91 033 2668 4561-63,_:node1ife678ubx16985209 | _:node1iff0qskmx7298476 | _:node1iffc1tgjx7375919 | _:node1ifevbu37x29509477
9103627700,4,(910) 362-7700 |  (910) 362-7700,_:node1ifgc6t9tx28734 | _:node1ifg95ptrx7882027 | _:node1ifebbtbax42895135 | _:node1ifei8boex5665089
911146066014,4,(91-11) 4606 6014 & ,_:n2aa4c6b26a4348c0aa58d29a0d96a61bxb3 | _:nc362e5b20deb4b8a9d4366cf3e8a866fxb0 | _:nd7b31272baca415d89cf90bc9694d78axb0 | _:nee11024d36064b7eb8c06406ef99f07axb0
9186312000,4,(918) 631-2000,_:node1ifg58ccvx1843721 | _:n4a4768fe29fc45ecbcabbd36a0b322acxb0 | _:ne5b7111fdebe4d6a8bf558761b1a7363xb0 | _:node1iffegeiax15157259
9589518290,4,9589518290,_:ne19b1f66cf584576be6d4da90f803a0axb0 | _:n220a320bc26f49aba52a8c52157d5fcfxb0 | _:n64d26f54dbbe4ec38a85bde525b95547xb0 | _:nf9493b87666f4985ab2ebea08226d2d8xb0
9916075170,4,9916075170,_:na5ce918cd9ac474c99b2963e09e48699xb0 | _:n0bb817a8b06d43eca786b0737df8a5eaxb0 | _:n6f34a39828e545a28cd529a468a353c3xb0 | _:ncfe624ef5da44db38f0e63b701dbe475xb0
+12026870100,3,+12026870100 | \r\n                            +1 (202) 6870100\r\n                        ,_:nc97f1fae7fd246fbbc28cd4c471bf886xb0 | _:node1ifg649v0x16739213 | _:node1ife4ggo5x35994688
+14107042000,3,+1-410-704-2000,_:n5613ee94dd71485d810032456b315070xb0 | _:n9ab3d4fe04e745e1809a8148a30cc929xb0 | _:ncebe01cc155f4933bedf028433c3777dxb0
+15124713434,3,+1 (512) 471 3434 | +1 512-471-3434,_:n71dfeed603284fd2a7ce3b4dc5cd703axb0 | _:node1ifg58n2tx7250214 | _:node1iff0qmv6x26859548
+15206210898,3,+1-520-621-0898,_:n9e939d67b1a34e8c954f6f82c6a5ad6fxb0 | _:n259e02e776dd44759da642c7588f9873xb0 | _:n4029659c19b64ace9fb73d801f068690xb0
+17035917042,3,+17035917042 | +1 (703) 591-7042,_:n832d93b3280d48b8a072ecf8f276cc97xb0 | _:node1ifg57vc2x11545094 | <https://www.fxua.edu/#CollegeOrUniversity>
+18003751010,3,+1 800-375-1010,<https://tradeschool360.com/listing/interactive-college-of-technology-florence/> | <https://tradeschool360.com/listing/interactive-college-of-technology-gainesville/> | <https://tradeschool360.com/listing/interactive-college-of-technology-morrow/>
+18139748884,3,+1 813-974-8884,_:n7bb045e2fff441b7b66f562e62d624e8xb0 | _:nc2c63f4278fe49db832c40956042872bxb0 | _:nf0f76f3f13bc41908a0c18fadb5d83faxb0
+18662587537,3,+1 866-258-7537,<https://tradeschool360.com/listing/uei-college-chula-vista/> | <https://tradeschool360.com/listing/uei-college-morrow/> | <https://tradeschool360.com/listing/uei-college-west-covina/>
+18664327472,3,+1-866-432-7472,_:ne90f84e15bdf43a18150e76db37634ddxb0 | _:n53612bb4268149868c2a96c8bfdf74e4xb0 | _:n2380d1d85d0c49858f094328ec3ec1f5xb0
+18667223338,3,+1-866-722-3338,<https://www.pace.edu/> | <http://www.kriskessey.com/> | <http://www.contenta-arwconverter.com/>
+330153364400,3,+33 (0)1 53 36 44 00,_:nea5c55c5bcd04547a4c59482701c33d3xb0 | _:n534727a8d2554a4ca29c23e79e1a09b4xb0 | _:nb45ad815db2a4d5a88dee7c036d547bcxb3
+34932517104,3,+34 932 517 104,_:ne2231b3f33c445cf9e71257d89bac2cfxb0 | _:na0a4218eb9db4fd8865c9986fa33d5f2xb0 | _:nbfa974762e2e4bba830ab8b3fb787cb4xb0
+390282243777,3,+39 02 82243777 ,_:n05b87e268e564ac58582c978f7a159c4xb3 | _:n4a2e123758f2420abb0d867a86e6c85axb3 | _:n882a28d030334f518041ed6a6338b5ccxb0
+4401183785044,3,+44 (0) 118 378 5044,_:n087d59731a994479a1dbb61257ff1964xb0 | _:n6a06be779c40414f9e26f1288818fdf0xb1 | _:n6a06be779c40414f9e26f1288818fdf0xb11
+4401225388388,3,+44 (0) 1225 388 388,_:node1iffdmjlbx4929967 | _:node1ife8pdj7x9736579 | _:node1ife5c49ax21759927
+4401316504360,3,+44 (0) 1316 504 360,_:node1ife5bqs2x7449283 | _:node1iffaajgvx4794143 | _:node1ifd0q3gqx19670546
+4401509263171,3,+44 (0) 1509 263 171,_:node1ifeva07px29478666 | _:node1ifdnm0pgx61596457 | _:node1ifd0kmplx22274818
+4401904624624,3,+44 (0) 1904 624 624,_:node1iffuvaaax2383948 | _:node1ifebr0cnx47353744 | _:node1ifg4sp7nx2333857
+4402078156189,3,+44 (0)20 7815 6189,_:n6bd1f15979354a90be8938fd03837b9bxb0 | _:n9cd2be25ae54425baf80e7932976acb8xb0 | _:nf3ea28599b58496bb2de1afc4ddc591exb0
+4402078365454,3,+44 (0) 2078 365 454,_:node1iffmbmiqx19797782 | _:node1ifdtq8ghx17204153 | _:node1ifelq264x16052502
+4402477659542,3,+44 (0)24 7765 9542,_:n225a604849484375988b5a657116bf5dxb0 | _:n40922b00748e426993564264759d1865xb0 | _:n5336e8440867402ea4d3d7efbd1b4e86xb0
+441142255555,3,+44 114 225 5555 | +44 (114) 225 5555,_:node1iff0qq3ox17017642 | _:n910074f621a443fe9428bd5125bc9320xb0 | _:node1ifev9te9x17219728
+441183786982,3,\r\n                            +44 (118) 378 6982\r\n                         | +44 (118) 378 6982,_:node1ifg4s8m7x14200790 | _:n078c830de4f247339548ef8fe0d363c0xb0 | _:n9f940d1cc0ee4747becf94bab6386beexb0
+441206873333,3,+44 1206 873333 | +44 (1206) 873 333,_:node1iffm9fhqx17041419 | _:nba53c8617faa4e0f8a35b0a05b46afa9xb0 | _:node1ifd6t6cix4817101
+441273644644,3,+44 1273 644644,_:node1iff48em4x7243479 | _:node1ifd4r8bax9917150 | _:node1iffsrh51x22777978
+441280814080,3,\r\n                            +44 (1280) 814 080\r\n                         | +441280814080 | +44 1280 814080,_:node1iffavq5bx14014804 | _:nc4035ec0792d4490901bba9d416c33d6xb0 | _:node1iff9iqt6x9480271
+441314495111,3,+441314495111 | +44 (131) 449 5111 | +44 131 449 5111,_:naa1474784fff41869236d3b5038a20a9xb0 | _:n4a519eeff4f1465a9b7cb2e2f5dd5a9bxb0 | _:node1iffaao4bx2349640
+441314740099,3,+44 (131) 474 0099,_:nd6517ccafa564e8ca9b6d8e3722b9289xb0 | _:node1ifd4r8bax9901940 | _:node1iffb9jb3x7282006
+441334476161,3,+44 1334 476161 | +44 (1334) 476 161,_:node1ife8piilx9795382 | _:n0a8f4c26da6340c091206f0c9379e7f9xb0 | _:node1ifd32j30x14844798
+441392661000,3,+44 1392 661000 | +44 (1392) 661 000,_:node1ifdvcpbmx34556465 | _:nc53d80bfb4b34c4a832c778236a80f82xb0 | _:node1ifenc4gqx2375794
+441413324101,3,+44 (141) 332 4101,_:node1ifernl2hx48394316 | _:node1ifd2m0jqx9947892 | _:node1iff9tjgjx2367298
+441483300800,3,+44 1483 300800,_:node1ifg0c5tjx2398833 | _:node1ifd0kcn7x29607519 | _:node1iffc1409x7286254
+441512315090,3,+44 151 231 5090,_:node1ife8pi8cx10006499 | _:node1iff0r11px19750868 | _:node1iffuto4kx7351966
+441522527347,3,+44 (1522) 527 347 | +44 1522 527347,_:n1c564cbc13b44f2f8c160000fb2b5fffxb0 | _:node1ifed8601x32064051 | _:node1iff53rmcx7519529
+441604735500,3,+44 1604 735500,_:node1iffek9h8x2460573 | _:node1iffcql36x2374478 | _:node1ifd4pruex12295649
+441707284000,3,+44 1707 284000,_:node1ife5c3vgx14813036 | _:node1iff0qr8ax14697232 | _:node1ifd8teq4x22084247
+442075146000,3,+44 20 7514 6000,_:node1ifd3s8olx12158365 | _:node1iff0qve8x42021725 | _:node1iffek8nrx2375062
+442076792000,3,+44 20 7679 2000 | +44 (20) 7679 2000,_:n040465d78e7947dab027d35ec2c74715xb0 | _:n8a66a6ce0518459f8ac6872f41df3e8fxb0 | _:n9f959321901c4e7ca30cb443df4582fbxb0
+442079197171,3,+44 20 7919 7171,_:node1ife776jmx15419661 | _:node1iff0qqovx19790840 | _:node1ifd0kp0tx39715559
+443339006040,3,+44 333 900 6040,_:node1iff6skd6x9873495 | _:node1iffv19tkx7156715 | _:node1iffc1tgjx4781489
+448455760101,3,+44 (8455) 760 101,_:n3c5745cda48b4fd8848357f006fae65fxb0 | _:nba1ed70887e843cb8a7f86872ce06b79xb0 | _:nb7b8e92582574fe1a3dfee6f57f9b9dbxb0
+4906419916400,3,+49 (0)641-99 16400,_:n97073f9dca0346b6bf4bbb3a9e01cc54xb0 | _:n0bf4dd7f10fd47768528c1834174e710xb0 | _:n3cdfbdbe134643ab8da068cc3e2a191cxb0
+49071168568599,3,+49 (0)711-685-68599,_:n85bcf7592f9343cbb9124b4f03ee5c1cxb0 | _:n23cf427285ae4103af3cb88170173264xb0 | _:nf8c99a8853674078bcdf73925b7f8da8xb3
+493419732020,3,+49 341 97-32020,_:nb404602b65bc48ef8121bfc90cddffb4xb0 | _:n7ef66551770648eb95a943edf178c2d2xb0 | _:n4c4927ea64334261b51a57395b874bc8xb0
+525550623405,3,+525550623405,_:n3446e49699ce4889bc8b445238b5e970xb0 | _:n91b30b2d12294a71944961670e1835c4xb0 | _:n1f45b9a85767465bb723bab78af3e674xb0
+56229784372,3,+562 29784372,_:node1ife8pd83x18075132 | _:node1ifdbaonrx8120593 | _:node1ifdvcpbmx10892923
+56229787004+56229787026,3,+562 29787004 \n+562 29787026 | +562 29787004\n+562 29787026,_:node1iff6qi48x3189399 | _:node1iff0j4ajx17671641 | _:node1iff6qlbgx17780496
+5712427030,3,+5712427030,_:n515d70a8eb49441399f9b3d5d5b9ea08xb0 | _:n734fa34f25164e3ba7a8b791e39f2ea1xb0 | _:n5bb138c4d4834786a2dedd1a6f317261xb0
+61396274854,3,+613 9627 4854,_:n3a6dc0a58e894422af21377fdaad1407xb0 | _:n8cef39c87cc041fab619860e566140cfxb3 | _:nae13a07e34ad4da39f0e51a31e77d9ebxb3
+61399191164,3,+61 3 9919 1164,_:na4b3767bd5244295bc8eeeab57225fdcxb0 | _:n11dbc95357bf4e4aa66ff8a71eee7c14xb0 | _:n45aeeaeb89a447bdad5351d5ebb79eb0xb0
+61737356425,3,+61 7 3735 6425,_:n5c926cd5160849878095e6da63fbfc67xb0 | _:n2a7503354ed94c12949d54667d2a7e0dxb0 | _:n5e99017663064c80bf6c0ced42f87318xb0
+6493030402,3,+6493030402,_:nc66d1eed78a042c3b3271e576180370cxb0 | _:nb6d6f8c823a54037905f1b2435277186xb0 | _:n14fea6a1aaab4a1f8a89b0c26cf8b491xb0
+6493796628,3,+64-9-379 6628,_:n12c74381cbe24455bf9a770c88a6f2cdxb0 | _:n6f8c47f7bf784b1f8303be59f9ce4c4axb0 | _:n47daea13af694be89bd11b4cceba548bxb3
+9111265447007,3,+91 11 2654 4700 / 7,_:n5ff2ed3abdce419aa71476f15b11e801xb0 | _:n57f6b008bdff4ab6ba8dfe8aac6f685exb0 | _:nd3a9a68803f64b0080201c45ec4dfb59xb0
+911140546760,3,+91 11 40546760,_:n41fe1db13e144fdcb0115a6b3fbab673xb0 | _:n8a480666aa904572bb769a0f41bb0893xb0 | _:nf5f36ceb9f3e45e8bf011161684387b5xb0
+914222570170,3,+91 422 2570170,_:nea6ba16a1046420998a0e705a25012caxb0 | _:nc056d7d4ee6d4685aff04b7e955a447cxb0 | _:n2b1a2c0a7dd44ea5862b600cc70bb3cbxb0
+91443718111137181112,3,"+91-44-37181111, 37181112",_:ned9b40a9a5944079a1493635dcae9d53xb0 | _:n7581880ec8c9425bb2c691773e8f3a16xb0 | _:nfdd4788ca1174373b84a4b96fe4b1c19xb0
+917022016737,3,+91-7022016737 | +91-7022016737\n,_:nb968a223e5ea44b1b78ff6bd8d98186fxb0 | _:n45d914b64f67440fb42e8cf1b3bba552xb0 | _:nffca6253c8bd4fe4a249b4862fa968efxb0
+9170457801277045780128,3,"+91-7045780127, 7045780128",_:n6e5aa010f0bd456d8b48d64f2e603114xb0 | _:n87f96159c22941bcaa70561b7fccb820xb0 | _:n7a4161ec6ab145698738ed0d01a9dc5bxb0
+917312439666,3,+91-731-2439666,_:na792cac33003457182a778fcc1fb50c6xb0 | _:n35e2f373b1d440f4b3fb1d075947d000xb0 | _:n789ee7ead9b5455ba89f72da94171aabxb0
+917338237755,3,+91-7338237755,_:n4dd7b29fbfb340c0ae9c9c38a673220exb0 | _:na9948f894f5a4b129122dde74a282702xb0 | _:na403894b8e774c74ad6131b3740bb0f3xb0
+917382616824949145779908678273535273569,3,"+91-7382616824, 9491457799, 08678-273535, 273569",_:n14ed8756bcdf4744b27b0d1ac7c94221xb0 | _:n23cee8b2cde441cbb8c6648453d69825xb0 | _:ne458fe5c431c4be0a036acd6b9c84125xb0
+9175992772179568006098,3,"+91-7599277217, 9568006098",_:nee6b3755286a4566bfd16662b9cdfbb2xb0 | _:n55992b9c7e934090a6676f493315dd34xb0 | _:ndd7ed36e77234d8cae288c01c3122aefxb0
+9177954545777795455677,3,"+91-7795454577, 7795455677",_:ndb225863934a45499fce2771db5f8a92xb0 | _:n0830030bcb47413eaafed7e8afae5526xb0 | _:n335e455e5a404168a70eb8d754855034xb0
+918081209500,3,+91-8081209500,_:n86c031444bdb4e359049a5fec76a64a4xb0 | _:nc27c5f79a63240e2b750aaf1744e0b26xb0 | _:nbc154db90ea746b592ce1a37248e2fa3xb0
+918392939386,3,+91-8392939386,_:n389dfdbcf03d47e69c2c03a0323fea6axb0 | _:n201b231b3bf348329b00d6d4b5cffa5dxb0 | _:n4c39278f3f68401fb3e27b6439a93e7axb0
+9191623366449341912202,3,"+91-9162336644, 9341912202",_:ne9975f5ea6a24a10ab9e37ca77e09b1dxb0 | _:nebd1d862555349e7a10d2c4a328ead37xb0 | _:n0a8277da0b6243b49f3ff9aa94ee594exb0
+91918840517204822271737,3,"+91-9188405172, 04822-271737",_:n0da17f21d4a148bc9a552e988b4d659cxb0 | _:ned661ca66b3c4aa596df71f807bee20axb0 | _:n2927722eff194afcba54e36c3236bfa9xb0
+919243777733,3,+91-9243777733,_:n4f106a92f37a428ea747ad3f7f1559ebxb0 | _:nb9d875dbff224616b97d9cc7ab19d940xb0 | _:n179ee7c0128e4c218e10d873ff64c8f5xb0
+919513795020,3,+91 9513795020,_:n2af9279b1847494aa6d899e8b939934cxb0 | _:n661eb5b3c81d4b6bb8924a0105280ea0xb0 | _:ncc8373a4b56e40a8ae508e8eaacf2a0dxb0
+9196057715557510331777,3,"+91-9605771555, 7510331777",_:nddb03cee53bd44daa1e93724a9548793xb0 | _:n145afff4930c48eeaccf8ed7f96b5ab8xb0 | _:nfb1547786cf54a899bcdc455611dd952xb0
+919619684021,3,+91 961968 4021,_:nfb4b879bf61246a48a22afeb8172e717xb0 | _:nd50214a8cea648f9bf12671d897903e0xb0 | _:nf26054ba135a4e66bfe1980ee2435b63xb0
+9197520655559109103523,3,"+91-9752065555, 9109103523",_:n1ee8d5b9e59644aebf38abcfffa78f7cxb0 | _:n292a3ace7a9042cca38a7232f8df085dxb0 | _:n58a97885ff0a45118a3af9d8ff39678axb0
+919756477788,3,+91-9756477788,_:n58c6bd8dabeb4f5abfcb697d329a63d7xb0 | _:n719e536b335b4e459f69816bad7fcdb7xb0 | _:n9bc1a6a3266740d9873eb6b03eec68b6xb0
+91982232306902025453489,3,"+91-9822323069, 020-25453489",_:n45dc80cef7a04381a36140e4c8d6ef76xb0 | _:n090acd4081684cea9557963060f69779xb0 | _:n7028a3c1e3b34c4ba0ea509987287d8axb0
+9198282881839828288822,3,"+91-9828288183, 9828288822",_:ncdd75c46f876429aa10cb0cc7e0ead01xb0 | _:n553937c2071841be85cf303c0c2e5d51xb0 | _:nbbf143a53ac5407ca9040cd75f85d1b6xb0
+919914864000+919914865000,3,"+91-9914864000, +91-9914865000",_:n2317d5b2bea34557932e5ca31126f064xb0 | _:n23ae7fc858ee476e82c5d4b416fb9e13xb0 | _:n971f2b51f9874f70bd88b16f89567ee7xb0
0018446513777,3,001 844 651 3777,_:n46dd9fcd6e4e4b689af69cbec22f8072xb0 | _:n0bc829446a0941569d1074247e05f740xb0 | _:n618d6d565aa3471eac8f76913ae9e0a8xb0
00440120687482,3,00 44 (0) 1206 87482,_:ne09fdf8837d24517998e1b5192fb20b4xb3 | _:nd6931ad8b8f34ecca37fcb75ce844436xb3 | _:n487bbd6b14b34cab93bd211ecfd86894xb3
00441912274274,3,00 44 191 227 4274,_:n1643ae3d19c44b299c6892b9fd63fee0xb0 | _:n53f297d1f9ae4d14bf233e070122e18dxb0 | _:n52cb7270831148b2b123baa7154d68f7xb0
0112506320825063209+919312352942,3,"011-25063208, 25063209, +91-9312352942",_:nb8977737304a4df9829dc8c2a77a5bbexb0 | _:n64a3d8c64c6a4e88ba5b761784e700e7xb0 | _:n6162187a7a4e4b4ea97ea212dc8cbaccxb0
01126597135,3,011-26597135 | 01126597135,_:nbcc74285ea4a4d65b29908b4ace0b380xb0 | _:n7c1db452400b4ab594ef9b7b966f973axb0 | _:n50693c377c29489da71f089fecf28c66xb0
0113914720026853956,3,"011-39147200, 26853956",_:n8fdd939c9995405686f198c5258015a3xb0 | _:n95a345e12ed24c73af19cc26550e6c62xb0 | _:na34ebaa76f144988a92102ae7df67d91xb0
01147194176,3,01147194176,_:nd325cafa72d34b92a66d92bc61955443xb0 | _:nee26a740d0494b8c90d4ca661f84c1c2xb0 | _:n165b7406019a4fbfa50b549665620983xb0
01202445252,3,01202445252,_:ne87f18897c3e4ad2a901918f911cfc2dxb0 | _:n429903fab67a4a68b76a4844aa0e2bf9xb0 | _:n5f835949e21a4e7f8278f2aeefa4a8fdxb0
01204550100,3,0120-4550100,_:ne11355791d814cd7953527ec962f669fxb0 | _:n5f433da48c584b978bbec6ae5e3ff35dxb0 | _:n75a4949bfc0a431092439b44c3a85ec8xb0
01332284289,3,01332284289,_:nad2cac9d41424eb28b3ed8a9719bcaf4xb0 | _:n1380567f2298474bab6b0e40ee8ba039xb0 | _:nf68aaff19b1b42cc9d039c408bd4716exb0
016427860419501115401,3,"0164-2786041, 9501115401",_:n02f85f1275d74fb488c37d62c0ec088exb0 | _:nd787c786ae8e4ba2b258e62f056c2be8xb0 | _:n995eb16864904e7aa0c82ca80f07620axb0
01762524000,3,01762-524000,_:n296ab8414c7444e3a5ddd5a5740cc91dxb0 | _:n5645b997febb43bdb672d9d30d048072xb0 | _:n750bbd17c731444ca74e79ff52e4e51axb0
01835069527,3,0183-5069527,_:n08e3499cf6c54ef59e842effd768c378xb0 | _:n433e042e577747b3b778bee48c8a2661xb0 | _:n4802391c0fc24da1a7e1d4022493e8aaxb0
01881227078,3,01881-227078,_:n17fad73ae8c44c72bec784f0066e976bxb0 | _:nb6371f8cef8a4872a216ec59015154a4xb0 | _:n764ab71bcd5b487bb009199fefcb9eedxb0
01972254001,3,01972-254001,_:n7fdd1f892d6b48f3ad2dbd1715cd8591xb0 | _:nf6925fe2e55a4102ac0835598e0812cexb0 | _:nce1edf626f814cfd9cb30a6baf8e793dxb0
0202435493824100295,3,"020-24354938, 24100295",_:n0a6d96ad3c2b4ff2970e3659c2a15b14xb0 | _:n45035323d3be47bd8836718782156d76xb0 | _:n47399b592d124e159941da16094a75c0xb0
02025656775,3,02025656775,_:nd6e88e5959d14a39b32f0c5ed0ff2ad4xb0 | _:n97dda04c2c3042c29445624b1ea581a0xb3 | _:nce22990279db4c11a842fbd9059d8234xb0
02027658596,3,020-27658596 | 02027658596,_:n19f65b5a858e4aa88ffc16aa9b41bab7xb0 | _:nbfc933593e8447ed80a6422583812091xb0 | _:nf741a0570d5c4e6189c9b992ee07becfxb0
0206193628402061936022,3,"020-61936284, 020-61936022",_:n55a267d6a1104024b49589821e188c59xb0 | _:n39a921af3d5e4e1790a44d9ab74d0f66xb0 | _:n4b73fc7b93b746daad063c1e7c4eaf9exb0
